"Nanten Brightness Temp" "Mopra Brightness Temp" "Nanten error" "Mopra Error"
0.5 -6.94272 1.176696810829104 2.8322059201851038
8.25 17.0636 1.176696810829104 2.8322059201851038
4.55 5.9408 1.176696810829104 2.8322059201851038
2.7250000000000005 6.16224 1.176696810829104 2.8322059201851038
4.9 5.74469 1.176696810829104 2.8322059201851038
1.1 4.74949 1.176696810829104 2.8322059201851038
3.575 2.52932 1.176696810829104 2.8322059201851038
0.0 0.297498 1.176696810829104 2.8322059201851038
0.35000000000000003 -5.70971 1.176696810829104 2.8322059201851038
1.975 8.62672 1.176696810829104 2.8322059201851038
3.525 -2.51742 1.176696810829104 2.8322059201851038
2.3 9.58381 1.176696810829104 2.8322059201851038
2.525 7.07233 1.176696810829104 2.8322059201851038
6.875 13.3231 1.176696810829104 2.8322059201851038
5.3 4.85757 1.176696810829104 2.8322059201851038
4.65 8.38737 1.176696810829104 2.8322059201851038
3.4 10.057 1.176696810829104 2.8322059201851038
3.475 -1.89692 1.176696810829104 2.8322059201851038
2.525 5.33026 1.176696810829104 2.8322059201851038
5.725 1.78943 1.176696810829104 2.8322059201851038
2.325 1.10343 1.176696810829104 2.8322059201851038
1.775 2.69514 1.176696810829104 2.8322059201851038
7.175 5.00958 1.176696810829104 2.8322059201851038
5.0 7.50459 1.176696810829104 2.8322059201851038
3.15 7.93034 1.176696810829104 2.8322059201851038
3.825 1.74489 1.176696810829104 2.8322059201851038
2.525 5.05794 1.176696810829104 2.8322059201851038
4.4 9.883 1.176696810829104 2.8322059201851038
3.65 5.782 1.176696810829104 2.8322059201851038
3.75 -2.57834 1.176696810829104 2.8322059201851038
5.05 5.57511 1.176696810829104 2.8322059201851038
4.975 3.36029 1.176696810829104 2.8322059201851038
3.975 0.101675 1.176696810829104 2.8322059201851038
5.35 8.57038 1.176696810829104 2.8322059201851038
4.4 8.37329 1.176696810829104 2.8322059201851038
15.9 12.3659 1.176696810829104 2.8322059201851038
31.249999999999996 37.9402 1.176696810829104 2.8322059201851038
11.95 16.8224 1.176696810829104 2.8322059201851038
22.999999999999996 27.7914 1.176696810829104 2.8322059201851038
19.25 26.2302 1.176696810829104 2.8322059201851038
13.55 21.595 1.176696810829104 2.8322059201851038
22.000000000000004 38.735 1.176696810829104 2.8322059201851038
10.575000000000001 7.78481 1.176696810829104 2.8322059201851038
5.174999999999999 13.5053 1.176696810829104 2.8322059201851038
3.1 0.401742 1.176696810829104 2.8322059201851038
6.675 17.0711 1.176696810829104 2.8322059201851038
7.025 9.81954 1.176696810829104 2.8322059201851038
4.975 8.6989 1.176696810829104 2.8322059201851038
12.65 10.2879 1.176696810829104 2.8322059201851038
8.35 7.55412 1.176696810829104 2.8322059201851038
10.900000000000002 16.9783 1.176696810829104 2.8322059201851038
12.2 14.9469 1.176696810829104 2.8322059201851038
10.774999999999999 16.0693 1.176696810829104 2.8322059201851038
9.25 11.9332 1.176696810829104 2.8322059201851038
7.725 2.33585 1.176696810829104 2.8322059201851038
20.299999999999997 24.4374 1.176696810829104 2.8322059201851038
14.3 17.5433 1.176696810829104 2.8322059201851038
15.0 15.6248 1.176696810829104 2.8322059201851038
15.024999999999999 20.4218 1.176696810829104 2.8322059201851038
14.25 16.967 1.176696810829104 2.8322059201851038
13.124999999999998 17.5572 1.176696810829104 2.8322059201851038
